date,time,year,month,day,mins,hour,NDSI,AEI,ADI,BI,ACI,period,season
2021-12-29,17:40:00,2021,12,29,40,17,0.874261857351413,0.190474,2.234687,2.35195354266981,1804.78783866349,afternoon,Summer
2021-12-29,17:50:00,2021,12,29,50,17,0.523350328242087,0.074826,2.292065,1.46925257551333,1809.34152129319,afternoon,Summer
2021-12-29,18:00:00,2021,12,29,0,18,0.588935754491513,0.190466,2.237939,1.85916934182846,1810.97232050104,dusk,Summer
2021-12-29,18:10:00,2021,12,29,10,18,0.560262026271506,0.123939,2.27501,1.57281358119618,1815.97405286172,dusk,Summer
2021-12-29,18:20:00,2021,12,29,20,18,0.532739181313452,0.282516,2.164055,2.16630997167248,1809.60050916845,dusk,Summer
2021-12-29,18:30:00,2021,12,29,30,18,0.379682371892416,0.143787,2.265107,1.19939632674209,1806.15285758218,dusk,Summer
2021-12-29,18:40:00,2021,12,29,40,18,0.511944732106257,0.026565,2.301449,2.21955386930274,1812.06228127017,dusk,Summer
2021-12-29,18:50:00,2021,12,29,50,18,0.397695329051365,0.833541,0.661342,1.77092588389391,1806.44403676589,dusk,Summer
2021-12-29,19:00:00,2021,12,29,0,19,0.480440687566552,0.651925,1.494878,2.58716640145653,1814.74107104974,dusk,Summer
2021-12-29,19:10:00,2021,12,29,10,19,0.450468628201887,0.343308,2.098521,1.54003883738728,1811.1391491375,dusk,Summer
2021-12-29,19:20:00,2021,12,29,20,19,0.58455031946842,0.816637,0.734462,3.78562696928655,1806.77006716682,dusk,Summer
2021-12-29,19:30:00,2021,12,29,30,19,0.206643694609283,0.869457,0.33173,1.84731178726199,1813.29728172634,dusk,Summer
2021-12-29,19:40:00,2021,12,29,40,19,0.306224324806423,0.334446,2.120415,2.52012733625683,1808.59068144934,dusk,Summer
2021-12-29,19:50:00,2021,12,29,50,19,0.671749272262924,0.348201,2.093102,2.86016272089306,1821.6796260660701,dusk,Summer
2021-12-29,20:00:00,2021,12,29,0,20,0.569367016976186,0.32544,2.126784,2.15305374477701,1810.00116386905,night,Summer
2021-12-29,20:10:00,2021,12,29,10,20,0.934246154543808,0.600528,1.602977,5.94249942832891,1827.30482028196,night,Summer
2021-12-29,20:20:00,2021,12,29,20,20,0.351272350284298,0.660178,1.496916,2.60754807056732,1808.60786568953,night,Summer
2021-12-29,20:30:00,2021,12,29,30,20,0.414066580565837,0.127666,2.276573,2.0055613223903,1812.07332303636,night,Summer
2021-12-29,20:40:00,2021,12,29,40,20,0.472469628198796,0.097751,2.285642,1.66026507645405,1805.89644321017,night,Summer
2021-12-29,20:50:00,2021,12,29,50,20,0.482994304093838,0.135805,2.26915,1.21723262731275,1805.2377944357,night,Summer
2021-12-30,05:00:00,2021,12,30,0,5,0.190021565955365,0.871582,0.419057,1.6695679714935,1812.4798332708301,dawn,Summer
2021-12-30,05:10:00,2021,12,30,10,5,0.23832704789997,0.177822,2.250177,1.2309801904698,1804.58112770289,dawn,Summer
2021-12-30,05:20:00,2021,12,30,20,5,0.268502516825999,0.256424,2.18516,0.889451772470315,1806.74861382668,dawn,Summer
2021-12-30,05:30:00,2021,12,30,30,5,0.152535176561848,0.317543,2.136445,1.77622571437471,1811.71194535137,dawn,Summer
2021-12-30,05:40:00,2021,12,30,40,5,0.270834700511588,0.774484,1.021118,1.34848330527587,1813.72965492337,dawn,Summer
2021-12-30,05:50:00,2021,12,30,50,5,0.415515398672511,0.205127,2.232393,2.72747077635505,1818.77021071589,dawn,Summer
2021-12-30,06:00:00,2021,12,30,0,6,0.455410446047234,0.680598,1.405854,2.92498884933865,1818.81792961279,dawn,Summer
2021-12-30,06:10:00,2021,12,30,10,6,-0.23561733161932,0.798976,0.943421,5.27736737881041,1843.21387519715,dawn,Summer
2021-12-30,06:20:00,2021,12,30,20,6,-0.0280610904168699,0.682792,1.382118,1.88450412284152,1813.89523957833,dawn,Summer
2021-12-30,06:30:00,2021,12,30,30,6,0.366304638043628,0.350691,2.097351,3.56319695115043,1825.17932658642,dawn,Summer
2021-12-30,06:40:00,2021,12,30,40,6,0.277734459560643,0.056955,2.297095,2.14743180720437,1819.84673004883,dawn,Summer
2021-12-30,06:50:00,2021,12,30,50,6,0.306036443344004,0.075325,2.292805,2.23436455665188,1816.51244785304,dawn,Summer
2021-12-30,07:00:00,2021,12,30,0,7,0.310648208560902,0.072169,2.293921,2.51512420256381,1822.09584303507,dawn,Summer
2021-12-30,07:10:00,2021,12,30,10,7,0.390965028183461,0.058341,2.29654,2.4573720767536,1817.45577935768,dawn,Summer
2021-12-30,07:20:00,2021,12,30,20,7,0.26051206362796703,0.032602,2.300594,1.21979857723535,1806.69254212621,dawn,Summer
2021-12-30,07:30:00,2021,12,30,30,7,0.709857451591995,0.161621,2.254622,2.97749465240707,1829.62853144638,dawn,Summer
2021-12-30,07:40:00,2021,12,30,40,7,0.513549421793454,0.035309,2.300273,1.72575209762078,1818.69627728341,dawn,Summer
2021-12-30,07:50:00,2021,12,30,50,7,0.580476952059175,0.225554,2.220482,3.80263311065461,1818.24434311923,dawn,Summer
2021-12-30,08:00:00,2021,12,30,0,8,0.611020590642081,0.514202,1.809724,2.11624472497516,1812.25736495261,morning,Summer
2021-12-30,08:10:00,2021,12,30,10,8,0.681134034137221,0.733815,1.095037,3.8489412303107,1825.96743891622,morning,Summer
2021-12-30,08:20:00,2021,12,30,20,8,0.562591434310499,0.850306,0.550157,1.15719729964191,1810.78639053791,morning,Summer
2021-12-30,08:30:00,2021,12,30,30,8,0.606198492004318,0.494949,1.866493,2.93497016668068,1859.4067705407,morning,Summer
2021-12-30,08:40:00,2021,12,30,40,8,0.612704038357922,0.213906,2.218053,1.41963811753115,1820.15451998194,morning,Summer
2021-12-30,08:50:00,2021,12,30,50,8,0.781311726408799,0.154038,2.260147,2.61265999823792,1828.85899027307,morning,Summer
2021-12-30,09:00:00,2021,12,30,0,9,0.858012915481685,0.594916,1.650154,3.71681083691173,1824.67132095573,morning,Summer
2021-12-30,09:10:00,2021,12,30,10,9,0.524214992238556,0.05995,2.296628,2.08218706260813,1828.33180503824,morning,Summer
2021-12-30,09:20:00,2021,12,30,20,9,0.271377369236663,0.650668,1.519161,3.8664688997709,1830.24181753458,morning,Summer
2021-12-30,09:30:00,2021,12,30,30,9,0.73604479055664,0.260118,2.183601,3.40589105624006,1826.53986191075,morning,Summer
2021-12-30,09:40:00,2021,12,30,40,9,0.512680277987518,0.444704,1.936077,1.21387165828683,1819.9122981166,morning,Summer
2021-12-30,09:50:00,2021,12,30,50,9,0.683471599312095,0.102397,2.283883,2.07551431856035,1827.01086972809,morning,Summer
2021-12-30,10:00:00,2021,12,30,0,10,0.825667629963385,0.521199,1.749442,3.16504656863252,1830.51249039839,morning,Summer
2021-12-30,10:10:00,2021,12,30,10,10,0.44858460789522703,0.781789,0.928916,2.08177328334635,1831.5582080705,morning,Summer
2021-12-30,10:20:00,2021,12,30,20,10,0.678262923342275,0.78557,0.90266,2.32084679385921,1822.41857247941,morning,Summer
2021-12-30,10:30:00,2021,12,30,30,10,0.517135866426897,0.634796,1.529722,2.11578239131918,1820.83488548323,morning,Summer
2021-12-30,10:40:00,2021,12,30,40,10,0.547778499079555,0.825443,0.64007,2.29777201883451,1837.99367361028,morning,Summer
2021-12-30,10:50:00,2021,12,30,50,10,0.613262591962543,0.34161,2.089197,1.74574885588576,1829.31839138163,morning,Summer
2021-12-30,11:00:00,2021,12,30,0,11,0.886279450449926,0.727154,1.23514,3.0299176724831,1822.08336858945,morning,Summer
2021-12-30,11:10:00,2021,12,30,10,11,0.52713965713784,0.459654,1.897908,0.985225272561878,1816.20598399142,morning,Summer
2021-12-30,11:20:00,2021,12,30,20,11,0.85615254826421,0.092422,2.287915,3.93858252149411,1823.24724968568,morning,Summer
2021-12-30,11:30:00,2021,12,30,30,11,0.588045580433198,0.141839,2.263408,1.1937258815738,1806.75834666678,morning,Summer
2021-12-30,11:40:00,2021,12,30,40,11,0.713977962701049,0.092588,2.287207,1.96969384913227,1817.45562843732,morning,Summer
2021-12-30,11:50:00,2021,12,30,50,11,0.55862342228869,0.240418,2.194408,1.78660529085832,1811.29611956724,morning,Summer
2021-12-30,12:00:00,2021,12,30,0,12,0.400956482711658,0.763381,1.046581,0.81094463159816,1806.21233601815,midday,Summer
2021-12-30,12:10:00,2021,12,30,10,12,0.473538280022959,0.528638,1.776093,1.21262746837601,1806.58169433802,midday,Summer
2021-12-30,12:20:00,2021,12,30,20,12,0.450241232884467,0.893408,0.10904,0.995190842451889,1802.64186242203,midday,Summer
2021-12-30,12:30:00,2021,12,30,30,12,0.400431013223426,0.851212,0.422083,2.29805210674244,1835.90867439179,midday,Summer
2021-12-30,12:40:00,2021,12,30,40,12,0.706837138906855,0.798047,0.856329,2.11439234023404,1844.85702497134,midday,Summer
2021-12-30,12:50:00,2021,12,30,50,12,0.755879803910297,0.249009,2.198137,2.50734627969057,1845.71338383324,midday,Summer
2021-12-30,13:00:00,2021,12,30,0,13,0.382216112314106,0.66378,1.429969,2.61607389841577,1822.86121570943,midday,Summer
2021-12-30,13:10:00,2021,12,30,10,13,0.168340713297773,0.767456,1.066243,2.5726997184034,1827.57454603642,midday,Summer
2021-12-30,13:20:00,2021,12,30,20,13,0.656412498581686,0.399365,2.013129,2.06205336659939,1827.64994497823,midday,Summer
2021-12-30,13:30:00,2021,12,30,30,13,0.774651398014331,0.655788,1.458211,2.7861701430551302,1921.56332650587,midday,Summer
2021-12-30,13:40:00,2021,12,30,40,13,0.736581874688026,0.735349,1.164653,2.08978093783517,1863.36980000698,midday,Summer
2021-12-30,13:50:00,2021,12,30,50,13,0.60663932898527,0.879622,0.239168,1.63808630195192,1832.29051917215,midday,Summer
2021-12-30,14:00:00,2021,12,30,0,14,0.584384587264686,0.772523,1.031196,2.27702223274914,1799.86130053062,afternoon,Summer
2021-12-30,14:10:00,2021,12,30,10,14,0.391856979745179,0.845637,0.599338,1.40373653927868,1796.45509656598,afternoon,Summer
2021-12-30,14:20:00,2021,12,30,20,14,0.0515060913840695,0.537224,1.805492,3.27623633452386,1820.87698465256,afternoon,Summer
2021-12-30,14:30:00,2021,12,30,30,14,0.605396396859674,0.888309,0.197591,1.89951593040326,1810.05582874032,afternoon,Summer
2021-12-30,14:40:00,2021,12,30,40,14,0.566375026808961,0.846409,0.517912,1.7884538831717,1809.27993677406,afternoon,Summer
2021-12-30,14:50:00,2021,12,30,50,14,0.553362035321439,0.678528,1.349586,1.01954061342906,1801.8636515513,afternoon,Summer
2021-12-30,15:00:00,2021,12,30,0,15,0.568772292617709,0.195468,2.23525,6.06047869842846,1806.63065234117,afternoon,Summer
2021-12-30,15:10:00,2021,12,30,10,15,0.371179279437784,0.827536,0.680285,1.83249034534107,1819.19018789658,afternoon,Summer
2021-12-30,15:20:00,2021,12,30,20,15,0.558502281940168,0.140235,2.267384,7.73593030356431,1677.35946467065,afternoon,Summer
2021-12-30,15:30:00,2021,12,30,30,15,0.26946774578045,0.761992,1.019227,2.09167437112293,1808.76955216924,afternoon,Summer
2021-12-30,15:40:00,2021,12,30,40,15,0.177427360242627,0.82713,0.656577,1.66525755909263,1815.78869868227,afternoon,Summer
2021-12-30,15:50:00,2021,12,30,50,15,0.392670887785958,0.850836,0.526316,2.16704237266311,1814.12495463697,afternoon,Summer
2021-12-30,16:00:00,2021,12,30,0,16,0.105330972745154,0.806746,0.84918,2.3968716108705,1789.22128253277,afternoon,Summer
2021-12-30,16:10:00,2021,12,30,10,16,0.25325577656608,0.847116,0.59761,1.23514443262181,1799.908986989,afternoon,Summer
2021-12-30,16:20:00,2021,12,30,20,16,0.278957332745534,0.852915,0.523829,1.76534590017644,1803.48233850877,afternoon,Summer
2021-12-30,16:30:00,2021,12,30,30,16,0.38597533292408,0.825813,0.661998,1.16796993961729,1804.14123783661,afternoon,Summer
2021-12-30,16:40:00,2021,12,30,40,16,0.26859481335433,0.877237,0.300412,1.28967162605559,1807.09590140666,afternoon,Summer
2021-12-30,16:50:00,2021,12,30,50,16,0.322424336695655,0.849023,0.539397,0.939509790815647,1805.6675148113,afternoon,Summer
2021-12-30,17:00:00,2021,12,30,0,17,0.387659720165484,0.824626,0.687582,1.34105630826772,1811.75663175507,afternoon,Summer
2021-12-30,17:10:00,2021,12,30,10,17,0.425026069904718,0.823976,0.676142,1.41245926072571,1806.19619553058,afternoon,Summer
2021-12-30,17:20:00,2021,12,30,20,17,0.254337651802612,0.834734,0.65721,1.99026476390888,1800.22606082023,afternoon,Summer
2021-12-30,17:30:00,2021,12,30,30,17,0.381222122654606,0.849777,0.50832,1.8333061619554,1812.82418562014,afternoon,Summer
2021-12-30,17:40:00,2021,12,30,40,17,0.834586874220263,0.75454,1.069362,3.42117134699327,1813.75224994616,afternoon,Summer
2021-12-30,17:50:00,2021,12,30,50,17,0.405093565508593,0.066167,2.294752,1.03357656417538,1808.08340022373,afternoon,Summer
2021-12-30,18:00:00,2021,12,30,0,18,0.536988959043296,0.277005,2.165331,1.37461461785271,1810.71593651726,dusk,Summer
2021-12-30,18:10:00,2021,12,30,10,18,0.634837297113682,0.146983,2.264914,2.74059045090019,1811.06129009936,dusk,Summer
2021-12-30,18:20:00,2021,12,30,20,18,0.436967154849881,0.615189,1.557562,3.52213845130003,1844.94543594233,dusk,Summer
2021-12-30,18:30:00,2021,12,30,30,18,0.358088361861525,0.770947,1.028808,4.01023896938249,1814.12655842905,dusk,Summer
2021-12-30,18:40:00,2021,12,30,40,18,0.309494558224547,0.845169,0.644463,1.45038058210541,1809.7266047521,dusk,Summer
2021-12-30,18:50:00,2021,12,30,50,18,0.626722722559545,0.723827,1.241863,3.97569929384881,1825.21720096727,dusk,Summer
2021-12-30,19:00:00,2021,12,30,0,19,0.581987528875208,0.873629,0.28564,3.25233404660641,1813.76398291066,dusk,Summer
2021-12-30,19:10:00,2021,12,30,10,19,0.63767891537944,0.784052,0.991427,3.26160214426607,1810.20292688101,dusk,Summer
2021-12-30,19:20:00,2021,12,30,20,19,0.367519175098306,0.74165,1.19107,1.83984582605164,1809.69516781244,dusk,Summer
2021-12-30,19:30:00,2021,12,30,30,19,0.434857761291615,0.813581,0.820669,2.46255557921873,1807.6915572188,dusk,Summer
2021-12-30,19:40:00,2021,12,30,40,19,0.112635383313134,0.797751,0.940785,1.79257972459399,1807.74298121536,dusk,Summer
2021-12-30,19:50:00,2021,12,30,50,19,0.606654553591685,0.757497,1.082242,3.07440769500694,1809.87406434319,dusk,Summer
2021-12-30,20:00:00,2021,12,30,0,20,0.718288543182645,0.100144,2.285541,2.62534772241045,1821.79983330419,night,Summer
2021-12-30,20:10:00,2021,12,30,10,20,0.603407521262135,0.74166,1.101479,1.69689110685368,1820.44871033488,night,Summer
2021-12-30,20:20:00,2021,12,30,20,20,0.252610398242782,0.722756,1.289841,3.4955831474801,1813.45817584078,night,Summer
2021-12-30,20:30:00,2021,12,30,30,20,0.257413615582634,0.669627,1.468582,2.99628346869903,1802.08118491553,night,Summer
2021-12-30,20:40:00,2021,12,30,40,20,0.278657780346935,0.661415,1.495109,3.02660822280019,1809.63625372488,night,Summer
2021-12-30,20:50:00,2021,12,30,50,20,0.724805852295325,0.143854,2.266422,2.38663695973292,1811.63975332102,night,Summer
2021-12-31,05:00:00,2021,12,31,0,5,0.0769930001217967,0.823839,0.761071,0.542716777404153,1798.5085538924,dawn,Summer
2021-12-31,05:10:00,2021,12,31,10,5,0.148663269416623,0.858142,0.531474,0.502191268555149,1797.74301461706,dawn,Summer
2021-12-31,05:20:00,2021,12,31,20,5,0.184314970782652,0.830736,0.754421,1.37479693256024,1810.61793091712,dawn,Summer
2021-12-31,05:30:00,2021,12,31,30,5,0.304839213400404,0.777659,1.016577,1.87009160393675,1806.46775696739,dawn,Summer
2021-12-31,05:40:00,2021,12,31,40,5,0.250788873763405,0.752676,1.103789,1.93630968885573,1800.87508713225,dawn,Summer
2021-12-31,05:50:00,2021,12,31,50,5,0.404703023782117,0.654421,1.509365,3.00519748437941,1817.20857565174,dawn,Summer
2021-12-31,06:00:00,2021,12,31,0,6,0.503272765137679,0.112448,2.281824,3.68147656613502,1822.96122696064,dawn,Summer
2021-12-31,06:10:00,2021,12,31,10,6,0.259962045224436,0.700546,1.322315,2.28338193617305,1807.59669266426,dawn,Summer
2021-12-31,06:20:00,2021,12,31,20,6,0.399552937199135,0.738214,1.197042,3.05534464970132,1811.03073269301,dawn,Summer
2021-12-31,06:30:00,2021,12,31,30,6,0.154452919854523,0.820393,0.790344,1.6948487286761,1804.27324969074,dawn,Summer
2021-12-31,06:40:00,2021,12,31,40,6,0.495431835209963,0.688118,1.355768,3.96398097543376,1817.58901185921,dawn,Summer
2021-12-31,06:50:00,2021,12,31,50,6,-0.0072099286471834,0.208719,2.22439,1.35865018900338,1815.5182120232,dawn,Summer
2021-12-31,07:00:00,2021,12,31,0,7,0.178710039586242,0.222385,2.214273,2.343738843137,1821.41025285865,dawn,Summer
2021-12-31,07:10:00,2021,12,31,10,7,0.455511810940485,0.712882,1.278141,2.44933193304228,1822.5670583226,dawn,Summer
2021-12-31,07:20:00,2021,12,31,20,7,0.407464030949558,0.091325,2.287577,2.00231423966742,1823.2471682515,dawn,Summer
2021-12-31,07:30:00,2021,12,31,30,7,0.181660637968226,0.267973,2.180846,2.15155867328856,1820.49428818053,dawn,Summer
2021-12-31,07:40:00,2021,12,31,40,7,0.205416562601866,0.453898,1.929157,1.84385131490535,1826.50294247176,dawn,Summer
2021-12-31,07:50:00,2021,12,31,50,7,0.195055766173683,0.33374,2.100416,0.977261210858754,1812.08000545306,dawn,Summer
2021-12-31,08:00:00,2021,12,31,0,8,-0.178768856506487,0.735809,1.212971,4.10006548887217,1816.97154119523,morning,Summer
2021-12-31,08:10:00,2021,12,31,10,8,0.112015828165829,0.58311,1.676126,1.99679263635669,1816.49072319258,morning,Summer
2021-12-31,08:20:00,2021,12,31,20,8,0.4422747006119,0.186782,2.24519,2.43374879311307,1826.04694565882,morning,Summer
2021-12-31,08:30:00,2021,12,31,30,8,0.214012808078445,0.55876,1.731005,2.01394026308546,1811.44841254866,morning,Summer
2021-12-31,08:40:00,2021,12,31,40,8,0.10073624284391999,0.778322,1.025131,1.65730567616006,1818.94882997085,morning,Summer
2021-12-31,08:50:00,2021,12,31,50,8,0.803429339990845,0.728099,1.217134,4.21358806493321,1893.28032388349,morning,Summer
2021-12-31,09:00:00,2021,12,31,0,9,0.844208450272084,0.7113,1.182139,4.17494127866724,1840.88461149338,morning,Summer
2021-12-31,09:10:00,2021,12,31,10,9,0.565412146151612,0.808744,0.789816,2.11162967643622,1825.28039028186,morning,Summer
2021-12-31,09:20:00,2021,12,31,20,9,0.489386318251931,0.893027,0.112436,1.63623599591134,1820.70913004356,morning,Summer
2021-12-31,09:30:00,2021,12,31,30,9,0.627613081348152,0.37944,2.051141,2.63325931043338,1820.12799836931,morning,Summer
2021-12-31,09:40:00,2021,12,31,40,9,0.740172377881841,0.101418,2.286031,3.89536918676464,1825.37816925457,morning,Summer
2021-12-31,09:50:00,2021,12,31,50,9,0.627310280900077,0.368613,2.081176,3.66355375906267,1834.86256733013,morning,Summer
2021-12-31,10:00:00,2021,12,31,0,10,0.642589471234979,0.318892,2.125515,2.26198079714513,1831.18104889522,morning,Summer
2021-12-31,10:10:00,2021,12,31,10,10,0.659381729163683,0.170641,2.253742,3.0283265163573,1826.82426656548,morning,Summer
2021-12-31,10:20:00,2021,12,31,20,10,0.372311391082383,0.565278,1.712268,1.69186954833891,1831.21440379755,morning,Summer
2021-12-31,10:30:00,2021,12,31,30,10,0.496886810552143,0.801587,0.85804,1.84945546389369,1832.07985456763,morning,Summer
2021-12-31,10:40:00,2021,12,31,40,10,0.325293497194229,0.880146,0.228853,2.24275282033438,1822.22334088624,morning,Summer
2021-12-31,10:50:00,2021,12,31,50,10,0.279035907223923,0.839575,0.667507,1.57243980305013,1822.12337773318,morning,Summer
2021-12-31,11:00:00,2021,12,31,0,11,-0.173889676124487,0.867152,0.433606,2.62617499364571,1823.49010609352,morning,Summer
2021-12-31,11:10:00,2021,12,31,10,11,0.563424473648242,0.525012,1.748474,2.83775071929066,1883.40515702663,morning,Summer
2021-12-31,11:20:00,2021,12,31,20,11,0.491198859126275,0.528294,1.778398,1.38751776597512,1838.53001914769,morning,Summer
2021-12-31,11:30:00,2021,12,31,30,11,0.382406292903487,0.750498,1.12139,1.86192676077428,1831.91254438112,morning,Summer
2021-12-31,11:40:00,2021,12,31,40,11,0.653616184219638,0.789156,0.900259,1.77498260049126,1845.75739108084,morning,Summer
2021-12-31,11:50:00,2021,12,31,50,11,0.770023735335129,0.66973,1.386385,2.7092383085204,1867.95836772695,morning,Summer
2021-12-31,12:00:00,2021,12,31,0,12,0.445844619282985,0.754273,1.127846,2.60023759929842,1827.36169445145,midday,Summer
2021-12-31,12:10:00,2021,12,31,10,12,0.483950132730342,0.482543,1.903303,2.24320744716575,1834.49695526075,midday,Summer
2021-12-31,12:20:00,2021,12,31,20,12,0.505082924408311,0.815319,0.703236,2.52976338798878,1854.75324608559,midday,Summer
2021-12-31,12:30:00,2021,12,31,30,12,0.0662610493238419,0.54511,1.791603,3.01628196780162,1813.31386315481,midday,Summer
2021-12-31,12:40:00,2021,12,31,40,12,0.738691501072361,0.411296,2.001136,2.30653040269026,1852.50356401656,midday,Summer
2021-12-31,12:50:00,2021,12,31,50,12,0.195281899084581,0.554641,1.752527,2.69965976079973,1839.93564211138,midday,Summer
2021-12-31,13:00:00,2021,12,31,0,13,0.755850827110571,0.622738,1.564309,2.62300458929004,1944.19994659542,midday,Summer
2021-12-31,13:10:00,2021,12,31,10,13,0.389409169746435,0.824036,0.732456,2.52163584668937,1822.76121747958,midday,Summer
2021-12-31,13:20:00,2021,12,31,20,13,0.521837144321197,0.568823,1.722901,2.54898234844582,1893.93986336452,midday,Summer
2021-12-31,13:30:00,2021,12,31,30,13,0.656540866130968,0.342368,2.103482,2.42220540064043,1830.25681100779,midday,Summer
2021-12-31,13:40:00,2021,12,31,40,13,0.568204783541938,0.532791,1.788263,2.04371479394806,1836.45924324407,midday,Summer
2021-12-31,13:50:00,2021,12,31,50,13,0.319783409339771,0.849508,0.595588,2.13984805929114,1817.72254246879,midday,Summer
2021-12-31,14:00:00,2021,12,31,0,14,0.404958674877741,0.594692,1.669332,2.37451181477037,1838.6937084816,afternoon,Summer
2021-12-31,14:10:00,2021,12,31,10,14,0.373591846267086,0.88765,0.183785,2.63537244557687,1826.01623439823,afternoon,Summer
2021-12-31,14:20:00,2021,12,31,20,14,0.459330284159313,0.146061,2.267692,1.36699002996512,1805.14608211503,afternoon,Summer
2021-12-31,14:30:00,2021,12,31,30,14,0.510506389088145,0.893545,0.104008,2.77145905057577,1860.64795398414,afternoon,Summer
2021-12-31,14:40:00,2021,12,31,40,14,0.644034237642313,0.380563,2.05949,2.90192539521428,1878.54086420968,afternoon,Summer
2021-12-31,14:50:00,2021,12,31,50,14,0.58116014194363,0.11006,2.282119,2.41311256702672,1822.66442573736,afternoon,Summer
2021-12-31,15:00:00,2021,12,31,0,15,0.546575374325305,0.609642,1.616075,2.75658651152253,1887.62782533927,afternoon,Summer
2021-12-31,15:10:00,2021,12,31,10,15,0.584736424033064,0.159761,2.261777,2.5098095653083,1848.69437664267,afternoon,Summer
2021-12-31,15:20:00,2021,12,31,20,15,0.445384416313177,0.545088,1.761842,2.81266319137728,1820.48710706397,afternoon,Summer
2021-12-31,15:30:00,2021,12,31,30,15,0.677445082459994,0.202647,2.231847,2.31664850330113,1811.76362038395,afternoon,Summer
2021-12-31,15:40:00,2021,12,31,40,15,-0.245277487509128,0.611343,1.633024,5.48116729288373,1991.4576901743,afternoon,Summer
2021-12-31,15:50:00,2021,12,31,50,15,-0.3185397701929,0.673786,1.445331,5.26425638284331,1973.7240720654,afternoon,Summer
2021-12-31,16:00:00,2021,12,31,0,16,-0.388566885894612,0.677563,1.442003,4.32062730798547,2048.11121153248,afternoon,Summer
2021-12-31,16:10:00,2021,12,31,10,16,-0.391799703133598,0.59177,1.689544,4.91122212298555,2088.4638694005,afternoon,Summer
2021-12-31,16:20:00,2021,12,31,20,16,-0.225436079907388,0.684873,1.414365,5.98099185561107,2018.5899899766,afternoon,Summer
2021-12-31,16:30:00,2021,12,31,30,16,-0.342385559395177,0.625064,1.604331,5.89902866053099,2060.21195152806,afternoon,Summer
2021-12-31,16:40:00,2021,12,31,40,16,-0.311427727646883,0.721079,1.294865,5.64330872941758,2032.79152402004,afternoon,Summer
2021-12-31,16:50:00,2021,12,31,50,16,-0.272589458284877,0.700272,1.348615,4.97573653622391,1980.60775688944,afternoon,Summer
2021-12-31,17:00:00,2021,12,31,0,17,-0.326046348040077,0.65565,1.508057,5.21810085330781,2013.56473325051,afternoon,Summer
2021-12-31,17:10:00,2021,12,31,10,17,-0.37706675111428,0.651033,1.531171,5.68725457804372,2055.12240412809,afternoon,Summer
2021-12-31,17:20:00,2021,12,31,20,17,-0.343840862903708,0.657738,1.495451,5.68067608940231,2030.73019912646,afternoon,Summer
2021-12-31,17:30:00,2021,12,31,30,17,-0.343935530166331,0.677867,1.443361,5.43115460994264,2041.38060286272,afternoon,Summer
2021-12-31,17:40:00,2021,12,31,40,17,-0.354470664015152,0.712418,1.333045,5.24549747375211,2043.01053055623,afternoon,Summer
2021-12-31,17:50:00,2021,12,31,50,17,-0.317835325501051,0.774193,1.058832,5.73548006959891,2043.09847532803,afternoon,Summer
2021-12-31,18:00:00,2021,12,31,0,18,-0.3068127278422,0.712407,1.330043,5.69817973033194,2048.94258250245,dusk,Summer
2021-12-31,18:10:00,2021,12,31,10,18,-0.164036887284914,0.825124,0.758077,6.36854617600945,2052.17233877865,dusk,Summer
2021-12-31,18:20:00,2021,12,31,20,18,0.302052267848609,0.798071,0.898359,1.3825082488414,1807.68745558351,dusk,Summer
2021-12-31,18:30:00,2021,12,31,30,18,0.259124425019115,0.822435,0.756125,1.77799565260175,1806.83899149323,dusk,Summer
2021-12-31,18:40:00,2021,12,31,40,18,0.272483151163625,0.759216,1.091006,1.97951726480301,1810.57927676158,dusk,Summer
2021-12-31,18:50:00,2021,12,31,50,18,0.270242954112956,0.750409,1.14117,2.01527723741854,1807.71658015786,dusk,Summer
2021-12-31,19:00:00,2021,12,31,0,19,0.327816103617042,0.857955,0.501418,1.61839337862858,1808.21436400912,dusk,Summer
2021-12-31,19:10:00,2021,12,31,10,19,0.360370842183295,0.818035,0.778336,1.86430932301198,1809.59530978282,dusk,Summer
2021-12-31,19:20:00,2021,12,31,20,19,0.408634819084213,0.827295,0.680615,3.1471929595799,1812.62604799242,dusk,Summer
2021-12-31,19:30:00,2021,12,31,30,19,0.318705522465238,0.794761,0.920878,1.48225430431548,1807.95446517234,dusk,Summer
2021-12-31,19:40:00,2021,12,31,40,19,0.43982269255718,0.821591,0.785866,2.27248435906064,1805.93636088483,dusk,Summer
2021-12-31,19:50:00,2021,12,31,50,19,0.294763792171975,0.855494,0.549234,1.04916359340644,1799.1056494256,dusk,Summer
2021-12-31,20:00:00,2021,12,31,0,20,0.538193281504171,0.806478,0.713374,5.38369203578848,1809.53067090856,night,Summer
2021-12-31,20:10:00,2021,12,31,10,20,0.661982881545828,0.7206,1.211053,4.75478931478982,1822.12070637373,night,Summer
2021-12-31,20:20:00,2021,12,31,20,20,0.581174498515851,0.7607,1.091929,3.94304312971227,1809.21749377062,night,Summer
2021-12-31,20:30:00,2021,12,31,30,20,0.793450445820533,0.741291,1.212154,4.08453692429642,1812.23144396908,night,Summer
2021-12-31,20:40:00,2021,12,31,40,20,0.786904151310589,0.764444,1.116907,3.96738849737423,1805.05446151673,night,Summer
